frame,track_id,class_name,x1,y1,x2,y2,center_x,center_y,bottom_x,bottom_y,lane_name,direction,wrong_lane,wrong_direction,violation_type,has_violation
134,2,car,440.1692810058594,77.32498168945312,476.2181091308594,108.21591186523438,458.1936950683594,92.77044677734376,458.1936950683594,108.21591186523438,lane_1,down,True,True,wrong_direction,True
135,2,car,440.1631164550781,77.33072662353516,476.3170776367187,108.242919921875,458.2401123046875,92.7868194580078,458.2401123046875,108.242919921875,lane_1,down,True,True,wrong_direction,True
136,2,car,440.1675109863281,77.31642150878906,476.35052490234375,108.18067169189452,458.259033203125,92.74855041503906,458.259033203125,108.18067169189452,lane_1,down,True,True,wrong_direction,True
137,2,car,440.1619873046875,77.34476470947266,476.21978759765625,108.01451873779295,458.1908874511719,92.6796417236328,458.1908874511719,108.01451873779295,lane_1,down,True,True,wrong_direction,True
138,2,car,440.0804443359375,77.01506805419922,476.343017578125,107.8169174194336,458.2117309570313,92.4159927368164,458.2117309570313,107.8169174194336,lane_1,down,True,True,wrong_direction,True
139,2,car,439.9727783203125,77.16002655029297,476.3150634765625,107.9798355102539,458.1439208984375,92.56993103027344,458.1439208984375,107.9798355102539,lane_1,down,True,True,wrong_direction,True
140,2,car,439.9329528808594,76.91796875,476.3787536621094,107.80785369873048,458.1558532714844,92.3629150390625,458.1558532714844,107.80785369873048,lane_1,down,True,True,wrong_direction,True
141,2,car,439.952880859375,77.15386199951172,476.2781066894531,107.88277435302734,458.115478515625,92.51831817626952,458.115478515625,107.88277435302734,lane_1,down,True,True,wrong_direction,True
142,2,car,439.8539733886719,77.18522644042969,476.2509460449219,107.92572784423828,458.0524597167969,92.55548095703124,458.0524597167969,107.92572784423828,lane_1,down,True,True,wrong_direction,True
143,2,car,439.8614807128906,77.2508773803711,476.300048828125,107.99143981933594,458.0807495117187,92.62115478515624,458.0807495117187,107.99143981933594,lane_1,down,True,True,wrong_direction,True
144,2,car,439.9082336425781,77.31087493896484,476.3342895507813,107.9910659790039,458.1212768554687,92.65097045898438,458.1212768554687,107.9910659790039,lane_1,down,True,True,wrong_direction,True
145,2,car,440.1106872558594,77.40217590332031,476.4537658691406,107.93563079833984,458.2822265625,92.6688995361328,458.2822265625,107.93563079833984,lane_1,down,True,True,wrong_direction,True
146,2,car,440.2401123046875,77.42971801757812,476.5547790527344,107.85994720458984,458.3974609375,92.64483642578124,458.3974609375,107.85994720458984,lane_1,down,True,True,wrong_direction,True
147,2,car,440.0143737792969,77.46932983398438,476.4744262695313,108.0134735107422,458.244384765625,92.74140167236328,458.244384765625,108.0134735107422,lane_1,down,True,True,wrong_direction,True
148,2,car,439.9423828125,77.52262115478516,476.3849792480469,108.03329467773438,458.1636962890625,92.7779541015625,458.1636962890625,108.03329467773438,lane_1,down,True,True,wrong_direction,True
149,2,car,440.0603332519531,77.31277465820312,476.7611083984375,108.0308837890625,458.41070556640625,92.6718292236328,458.41070556640625,108.0308837890625,lane_1,down,True,True,wrong_direction,True
150,2,car,439.8381042480469,77.44261169433594,476.6269836425781,108.20491027832033,458.2325439453125,92.82376098632812,458.2325439453125,108.20491027832033,lane_1,down,True,True,wrong_direction,True
151,2,car,439.8076171875,77.51800537109375,476.5804138183594,108.25537872314452,458.1940307617187,92.88668823242188,458.1940307617187,108.25537872314452,lane_1,down,True,True,wrong_direction,True
152,2,car,439.83587646484375,77.56251525878906,476.5740051269531,108.2567138671875,458.2049560546875,92.90961456298828,458.2049560546875,108.2567138671875,lane_1,down,True,True,wrong_direction,True
153,2,car,439.7508544921875,77.58921813964844,476.53472900390625,108.33980560302734,458.1427917480469,92.96450805664062,458.1427917480469,108.33980560302734,lane_1,down,True,True,wrong_direction,True
154,2,car,439.7132568359375,77.5977554321289,476.4991760253906,108.36186981201172,458.106201171875,92.97981262207033,458.106201171875,108.36186981201172,lane_1,down,True,True,wrong_direction,True
155,2,car,439.7057189941406,77.60951232910156,476.522705078125,108.4160614013672,458.11419677734375,93.01278686523438,458.11419677734375,108.4160614013672,lane_1,down,True,True,wrong_direction,True
156,2,car,439.67913818359375,77.61079406738281,476.5826416015625,108.52303314208984,458.1308898925781,93.06690979003906,458.1308898925781,108.52303314208984,lane_1,down,True,True,wrong_direction,True
157,2,car,439.6780700683594,77.61888122558594,476.6363220214844,108.60598754882812,458.1571960449219,93.11243438720705,458.1571960449219,108.60598754882812,lane_1,down,True,True,wrong_direction,True
158,2,car,439.6442565917969,77.60002899169922,476.6667785644531,108.66641998291016,458.155517578125,93.13322448730467,458.155517578125,108.66641998291016,lane_1,down,True,True,wrong_direction,True
159,2,car,439.6940307617187,77.59278106689453,476.63812255859375,108.62236785888672,458.16607666015625,93.10757446289062,458.16607666015625,108.62236785888672,lane_1,down,True,True,wrong_direction,True
160,2,car,439.7220458984375,77.59828186035156,476.6130676269531,108.61576080322266,458.16754150390625,93.10702514648438,458.16754150390625,108.61576080322266,lane_1,down,True,True,wrong_direction,True
161,2,car,439.5442199707031,77.3692626953125,476.7160034179687,108.73658752441406,458.130126953125,93.05292510986328,458.130126953125,108.73658752441406,lane_1,down,True,True,wrong_direction,True
162,2,car,439.5501403808594,77.30857849121094,476.6860046386719,108.78521728515624,458.1180725097656,93.0468978881836,458.1180725097656,108.78521728515624,lane_1,down,True,True,wrong_direction,True
163,2,car,439.6183166503906,77.30672454833984,476.7151489257813,108.8947982788086,458.166748046875,93.10076141357422,458.166748046875,108.8947982788086,lane_1,down,True,True,wrong_direction,True
164,2,car,439.7464904785156,77.30509948730469,476.8583679199219,109.03263092041016,458.3024291992187,93.16886901855467,458.3024291992187,109.03263092041016,lane_1,down,True,True,wrong_direction,True
165,2,car,440.028564453125,77.3556137084961,477.0675659179687,109.05585479736328,458.5480651855469,93.20573425292967,458.5480651855469,109.05585479736328,lane_1,down,True,True,wrong_direction,True
166,2,car,440.1580810546875,77.39484405517578,477.28472900390625,109.19149017333984,458.7214050292969,93.2931671142578,458.7214050292969,109.19149017333984,lane_1,down,True,True,wrong_direction,True
166,92,car,413.4077453613281,31.962299346923828,432.88677978515625,49.394508361816406,423.1472778320313,40.67840576171875,423.1472778320313,49.394508361816406,unknown,up,False,True,wrong_direction,True
167,2,car,439.9772338867187,77.40435791015625,477.0640869140625,109.26398468017578,458.5206604003906,93.33416748046876,458.5206604003906,109.26398468017578,lane_1,down,True,True,wrong_direction,True
167,92,car,413.6902770996094,32.1104736328125,433.2618103027344,49.554100036621094,423.4760437011719,40.8322868347168,423.4760437011719,49.554100036621094,unknown,up,False,True,wrong_direction,True
168,2,car,439.826416015625,77.3793716430664,476.8855895996094,109.3368682861328,458.35601806640625,93.35812377929688,458.35601806640625,109.3368682861328,lane_1,down,True,True,wrong_direction,True
169,2,car,439.702880859375,77.35467529296875,476.6820373535156,109.33654022216795,458.19244384765625,93.34561157226562,458.19244384765625,109.33654022216795,lane_1,down,True,True,wrong_direction,True
170,2,car,439.7039184570313,77.37340545654297,476.5428466796875,109.31535339355467,458.1233825683594,93.34437561035156,458.1233825683594,109.31535339355467,lane_1,down,True,True,wrong_direction,True
170,92,car,413.83453369140625,32.22713851928711,433.3661804199219,49.469703674316406,423.600341796875,40.848419189453125,423.600341796875,49.469703674316406,unknown,up,False,True,wrong_direction,True
171,2,car,439.8045349121094,77.39868927001953,476.44488525390625,109.23567962646484,458.1246948242187,93.3171844482422,458.1246948242187,109.23567962646484,lane_1,down,True,True,wrong_direction,True
171,92,car,413.8783874511719,32.443870544433594,433.1241455078125,49.327667236328125,423.5012817382813,40.88576889038086,423.5012817382813,49.327667236328125,unknown,up,False,True,wrong_direction,True
172,2,car,439.8371887207031,77.43472290039062,476.3403625488281,109.19799041748048,458.0887756347656,93.3163604736328,458.0887756347656,109.19799041748048,lane_1,down,True,True,wrong_direction,True
172,92,car,413.835693359375,32.12624740600586,433.1173095703125,49.007999420166016,423.47650146484375,40.56712341308594,423.47650146484375,49.007999420166016,unknown,up,False,True,wrong_direction,True
173,2,car,439.86322021484375,77.45199584960938,476.32476806640625,109.23284912109376,458.093994140625,93.34242248535156,458.093994140625,109.23284912109376,lane_1,down,True,True,wrong_direction,True
173,92,car,414.2119140625,31.78299331665039,433.2301025390625,48.31803131103515,423.7210083007813,40.050514221191406,423.7210083007813,48.31803131103515,unknown,up,False,True,wrong_direction,True
174,2,car,439.879150390625,77.4559326171875,476.2916870117187,109.24169921875,458.0854187011719,93.34881591796876,458.0854187011719,109.24169921875,lane_1,down,True,True,wrong_direction,True
175,2,car,439.9264831542969,77.47383117675781,476.2878723144531,109.2611846923828,458.107177734375,93.36750793457033,458.107177734375,109.2611846923828,lane_1,down,True,True,wrong_direction,True
175,92,car,414.3375854492187,31.15694999694824,432.6885681152344,47.06572723388672,423.5130615234375,39.1113395690918,423.5130615234375,47.06572723388672,unknown,up,False,True,wrong_direction,True
176,2,car,439.9572143554687,77.465576171875,476.2762145996094,109.26661682128906,458.11669921875,93.36609649658205,458.11669921875,109.26661682128906,lane_1,down,True,True,wrong_direction,True
176,92,car,414.3608093261719,31.07075881958008,432.39849853515625,46.62995910644531,423.379638671875,38.85035705566406,423.379638671875,46.62995910644531,unknown,up,False,True,wrong_direction,True
177,2,car,440.1894836425781,77.2991943359375,476.5928649902344,109.21028900146484,458.39117431640625,93.25474548339844,458.39117431640625,109.21028900146484,lane_1,down,True,True,wrong_direction,True
178,2,car,440.3293151855469,77.18937683105469,476.75341796875,109.14811706542967,458.5413818359375,93.1687469482422,458.5413818359375,109.14811706542967,lane_1,down,True,True,wrong_direction,True
179,2,car,440.5294799804687,77.13997650146484,476.969482421875,109.11782836914062,458.7494812011719,93.12890625,458.7494812011719,109.11782836914062,lane_1,down,True,True,wrong_direction,True
180,2,car,440.6471862792969,77.11228942871094,477.08697509765625,109.07696533203124,458.8670654296875,93.0946273803711,458.8670654296875,109.07696533203124,lane_1,down,True,True,wrong_direction,True
181,2,car,440.7695007324219,77.11341094970703,477.1440124511719,108.98731231689452,458.9567565917969,93.05036163330078,458.9567565917969,108.98731231689452,lane_1,down,True,True,wrong_direction,True
181,92,car,413.9781799316406,30.09292221069336,431.5851745605469,45.26823425292969,422.78167724609375,37.68058013916016,422.78167724609375,45.26823425292969,unknown,up,False,True,wrong_direction,True
182,2,car,440.8372497558594,77.12193298339844,477.2015686035156,108.97074127197266,459.0194091796875,93.0463409423828,459.0194091796875,108.97074127197266,lane_1,down,True,True,wrong_direction,True
182,92,car,413.8464660644531,29.74217987060547,430.6391296386719,44.25131607055664,422.2427978515625,36.99674987792969,422.2427978515625,44.25131607055664,unknown,up,False,True,wrong_direction,True
183,2,car,440.8082885742187,77.13072967529297,477.1340637207031,108.933349609375,458.97119140625,93.03204345703124,458.97119140625,108.933349609375,lane_1,down,True,True,wrong_direction,True
184,2,car,440.78912353515625,77.13428497314453,477.1360778808594,108.95490264892578,458.9625854492187,93.04459381103516,458.9625854492187,108.95490264892578,lane_1,down,True,True,wrong_direction,True
185,2,car,440.7651672363281,77.12709045410156,477.1370849609375,108.96912384033205,458.95111083984375,93.04811096191406,458.95111083984375,108.96912384033205,lane_1,down,True,True,wrong_direction,True
186,2,car,440.7825012207031,77.12268829345703,477.1099853515625,108.916015625,458.94622802734375,93.01934814453124,458.94622802734375,108.916015625,lane_1,down,True,True,wrong_direction,True
186,92,car,414.9819641113281,29.114479064941406,430.2911376953125,42.08773040771485,422.6365356445313,35.601104736328125,422.6365356445313,42.08773040771485,unknown,up,False,True,wrong_direction,True
187,2,car,440.7477722167969,77.11763000488281,477.04742431640625,108.865966796875,458.8975830078125,92.9917984008789,458.8975830078125,108.865966796875,lane_1,down,True,True,wrong_direction,True
187,92,car,414.9241027832031,28.57175064086914,430.8174743652344,41.93260192871094,422.8707885742187,35.252174377441406,422.8707885742187,41.93260192871094,unknown,up,False,True,wrong_direction,True
188,2,car,440.7247009277344,77.11492919921875,477.05804443359375,108.88436126708984,458.891357421875,92.99964904785156,458.891357421875,108.88436126708984,lane_1,down,True,True,wrong_direction,True
188,92,car,415.0040283203125,28.007713317871097,431.1731567382813,41.44526672363281,423.0885925292969,34.72649002075195,423.0885925292969,41.44526672363281,unknown,up,False,True,wrong_direction,True
189,2,car,440.7702026367187,77.11901092529297,477.0857238769531,108.86468505859376,458.927978515625,92.99185180664062,458.927978515625,108.86468505859376,lane_1,down,True,True,wrong_direction,True
190,2,car,440.7771301269531,77.12382507324219,477.0770263671875,108.84391021728516,458.9270629882813,92.98387145996094,458.9270629882813,108.84391021728516,lane_1,down,True,True,wrong_direction,True
191,2,car,440.7222595214844,77.11248016357422,477.1238098144531,108.9062271118164,458.9230346679687,93.00935363769533,458.9230346679687,108.9062271118164,lane_1,down,True,True,wrong_direction,True
192,2,car,440.7431640625,77.1141357421875,477.1863403320313,108.9408187866211,458.9647521972656,93.02748107910156,458.9647521972656,108.9408187866211,lane_1,down,True,True,wrong_direction,True
193,2,car,440.4400329589844,77.0850601196289,476.8811950683594,108.8042221069336,458.6606140136719,92.94464111328124,458.6606140136719,108.8042221069336,lane_1,down,True,True,wrong_direction,True
194,2,car,440.2882690429687,77.0774154663086,476.7976379394531,108.75741577148438,458.54296875,92.91741943359376,458.54296875,108.75741577148438,lane_1,down,True,True,wrong_direction,True
195,2,car,440.1978454589844,77.06686401367188,476.83502197265625,108.77001953125,458.5164184570313,92.91844177246094,458.5164184570313,108.77001953125,lane_1,down,True,True,wrong_direction,True
196,2,car,440.0713806152344,77.07473754882812,476.8504943847656,108.8489227294922,458.4609375,92.96183013916016,458.4609375,108.8489227294922,lane_1,down,True,True,wrong_direction,True
197,2,car,439.9962463378906,77.06513214111328,476.9222412109375,108.92236328125,458.459228515625,92.99374389648438,458.459228515625,108.92236328125,lane_1,down,True,True,wrong_direction,True
198,2,car,439.9661865234375,77.06629180908203,476.966796875,108.94439697265624,458.4664916992187,93.00534057617188,458.4664916992187,108.94439697265624,lane_1,down,True,True,wrong_direction,True
199,2,car,439.9018249511719,77.0500259399414,476.9735107421875,108.94550323486328,458.4376831054687,92.99776458740234,458.4376831054687,108.94550323486328,lane_1,down,True,True,wrong_direction,True
200,2,car,439.8455810546875,77.03971099853516,476.9781494140625,108.9429702758789,458.411865234375,92.99134063720705,458.411865234375,108.9429702758789,lane_1,down,True,True,wrong_direction,True
201,2,car,439.79339599609375,77.03318786621094,477.041259765625,109.01618957519533,458.4173278808594,93.02468872070312,458.4173278808594,109.01618957519533,lane_1,down,True,True,wrong_direction,True
202,2,car,439.7866516113281,77.00640106201172,477.0447387695313,108.97577667236328,458.4157104492187,92.9910888671875,458.4157104492187,108.97577667236328,lane_1,down,True,True,wrong_direction,True
203,2,car,439.7830505371094,76.99897766113281,477.05963134765625,108.96641540527344,458.42132568359375,92.98269653320312,458.42132568359375,108.96641540527344,lane_1,down,True,True,wrong_direction,True
204,2,car,439.82183837890625,77.006103515625,477.0557556152344,108.91998291015624,458.4387817382813,92.96304321289062,458.4387817382813,108.91998291015624,lane_1,down,True,True,wrong_direction,True
205,2,car,439.88665771484375,77.00907897949219,477.1712646484375,108.94630432128906,458.5289611816406,92.97769165039062,458.5289611816406,108.94630432128906,lane_1,down,True,True,wrong_direction,True
206,2,car,439.8922729492187,77.00799560546875,477.2345275878906,108.97312927246094,458.56341552734375,92.99056243896484,458.56341552734375,108.97312927246094,lane_1,down,True,True,wrong_direction,True
207,2,car,439.8285827636719,77.01185607910156,477.2325744628906,109.00313568115234,458.5305786132813,93.00749206542967,458.5305786132813,109.00313568115234,lane_1,down,True,True,wrong_direction,True
208,2,car,439.80908203125,77.01718139648438,477.2251281738281,108.9881591796875,458.51708984375,93.00267028808594,458.51708984375,108.9881591796875,lane_1,down,True,True,wrong_direction,True
209,2,car,439.6851806640625,76.97349548339844,477.2496032714844,109.04747009277344,458.4674072265625,93.01048278808594,458.4674072265625,109.04747009277344,lane_1,down,True,True,wrong_direction,True
210,2,car,439.6340942382813,76.96688079833984,477.2941284179687,109.1162109375,458.464111328125,93.0415496826172,458.464111328125,109.1162109375,lane_1,down,True,True,wrong_direction,True
211,2,car,439.6308898925781,76.9544448852539,477.2969970703125,109.10406494140624,458.46392822265625,93.0292510986328,458.46392822265625,109.10406494140624,lane_1,down,True,True,wrong_direction,True
212,2,car,439.61273193359375,76.934814453125,477.2813415527344,109.07618713378906,458.447021484375,93.00550079345705,458.447021484375,109.07618713378906,lane_1,down,True,True,wrong_direction,True
213,2,car,439.6371765136719,76.93412017822266,477.2634887695313,109.03282928466795,458.4503173828125,92.98347473144533,458.4503173828125,109.03282928466795,lane_1,down,True,True,wrong_direction,True
214,2,car,439.6361389160156,76.96043395996094,477.1954956054687,108.97216033935548,458.4158325195313,92.96629333496094,458.4158325195313,108.97216033935548,lane_1,down,True,True,wrong_direction,True
215,2,car,439.6116333007813,76.97740936279297,477.2243957519531,109.0134735107422,458.41802978515625,92.99543762207033,458.41802978515625,109.0134735107422,lane_1,down,True,True,wrong_direction,True
216,2,car,439.638671875,76.97102355957031,477.2357177734375,108.97174835205078,458.4371948242187,92.9713897705078,458.4371948242187,108.97174835205078,lane_1,down,True,True,wrong_direction,True
217,2,car,439.6585083007813,76.97374725341797,477.28717041015625,109.00194549560548,458.4728393554687,92.98784637451172,458.4728393554687,109.00194549560548,lane_1,down,True,True,wrong_direction,True
218,2,car,439.6689147949219,76.97586059570312,477.2953796386719,108.9952392578125,458.4821472167969,92.9855499267578,458.4821472167969,108.9952392578125,lane_1,down,True,True,wrong_direction,True
219,2,car,439.6664123535156,76.9619140625,477.31109619140625,109.00692749023438,458.48876953125,92.9844207763672,458.48876953125,109.00692749023438,lane_1,down,True,True,wrong_direction,True
220,2,car,439.6705017089844,76.93899536132812,477.3422546386719,109.0181884765625,458.5063781738281,92.97859191894533,458.5063781738281,109.0181884765625,lane_1,down,True,True,wrong_direction,True
221,2,car,439.7047729492187,76.94529724121094,477.416259765625,109.0845184326172,458.5605163574219,93.01490783691406,458.5605163574219,109.0845184326172,lane_1,down,True,True,wrong_direction,True
222,2,car,439.7682495117187,76.93923950195312,477.39642333984375,109.03699493408205,458.5823364257813,92.98811340332033,458.5823364257813,109.03699493408205,lane_1,down,True,True,wrong_direction,True
223,2,car,439.8463745117187,76.93816375732422,477.4320983886719,109.03093719482422,458.63922119140625,92.98455047607422,458.63922119140625,109.03093719482422,lane_1,down,True,True,wrong_direction,True
224,2,car,439.8379211425781,76.93008422851562,477.4118957519531,109.03345489501952,458.6249084472656,92.98176574707033,458.6249084472656,109.03345489501952,lane_1,down,True,True,wrong_direction,True
225,2,car,439.74456787109375,77.02703857421875,477.61614990234375,109.584228515625,458.6803588867187,93.30563354492188,458.6803588867187,109.584228515625,lane_1,down,True,True,wrong_direction,True
226,2,car,439.79443359375,77.11689758300781,477.6247253417969,109.82645416259766,458.7095947265625,93.4716796875,458.7095947265625,109.82645416259766,lane_1,down,True,True,wrong_direction,True
227,2,car,439.8619995117187,77.10993194580078,477.61627197265625,109.91708374023438,458.7391357421875,93.51350402832033,458.7391357421875,109.91708374023438,lane_1,down,True,True,wrong_direction,True
228,2,car,439.9503479003906,77.12122344970703,477.5428161621094,109.93003845214844,458.74658203125,93.525634765625,458.74658203125,109.93003845214844,lane_1,down,True,True,wrong_direction,True
229,2,car,440.06243896484375,77.10868072509766,477.44769287109375,109.86695098876952,458.7550659179687,93.4878158569336,458.7550659179687,109.86695098876952,lane_1,down,True,True,wrong_direction,True
230,2,car,440.1238708496094,77.08324432373047,477.3892822265625,109.86217498779295,458.756591796875,93.47270965576172,458.756591796875,109.86217498779295,lane_1,down,True,True,wrong_direction,True
231,2,car,440.14166259765625,77.08924865722656,477.32757568359375,109.90638732910156,458.734619140625,93.49781799316406,458.734619140625,109.90638732910156,lane_1,down,True,True,wrong_direction,True
232,2,car,440.1812744140625,77.087890625,477.2945251464844,109.94451904296876,458.7379150390625,93.51620483398438,458.7379150390625,109.94451904296876,lane_1,down,True,True,wrong_direction,True
233,2,car,440.19439697265625,77.08358764648438,477.2302856445313,109.96990203857422,458.71234130859375,93.52674865722656,458.71234130859375,109.96990203857422,lane_1,down,True,True,wrong_direction,True
234,2,car,440.248779296875,77.11859893798828,477.1504211425781,109.97364807128906,458.6995849609375,93.54612731933594,458.6995849609375,109.97364807128906,lane_1,down,True,True,wrong_direction,True
235,2,car,440.3158264160156,77.1547622680664,477.110595703125,109.99752044677734,458.7131958007813,93.57614135742188,458.7131958007813,109.99752044677734,lane_1,down,True,True,wrong_direction,True
236,2,car,440.3641357421875,77.19190979003906,477.0406188964844,109.99449920654295,458.702392578125,93.59320068359376,458.702392578125,109.99449920654295,lane_1,down,True,True,wrong_direction,True
237,2,car,440.42340087890625,77.1911849975586,476.99755859375,109.94102478027344,458.7104797363281,93.56610107421876,458.7104797363281,109.94102478027344,lane_1,down,True,True,wrong_direction,True
238,2,car,440.7835998535156,77.0864028930664,476.99609375,109.48379516601562,458.8898315429687,93.28509521484376,458.8898315429687,109.48379516601562,lane_1,down,True,True,wrong_direction,True
239,2,car,440.9109497070313,77.07247924804688,476.983642578125,109.31835174560548,458.9472961425781,93.19541931152344,458.9472961425781,109.31835174560548,lane_1,down,True,True,wrong_direction,True
240,2,car,441.0160217285156,77.08058166503906,476.9440002441406,109.1513214111328,458.9800109863281,93.11595153808594,458.9800109863281,109.1513214111328,lane_1,down,True,True,wrong_direction,True
241,2,car,441.0782165527344,77.1212387084961,476.9851379394531,109.15122985839844,459.03167724609375,93.13623046875,459.03167724609375,109.15122985839844,lane_1,down,True,True,wrong_direction,True
242,2,car,441.091552734375,77.15369415283203,477.0030517578125,109.14112091064452,459.04730224609375,93.14740753173828,459.04730224609375,109.14112091064452,lane_1,down,True,True,wrong_direction,True
243,2,car,440.6221923828125,77.17141723632812,476.85015869140625,109.44567108154295,458.7361755371094,93.3085479736328,458.7361755371094,109.44567108154295,lane_1,down,True,True,wrong_direction,True
244,2,car,440.848388671875,77.12332153320312,476.79241943359375,109.07898712158205,458.8204040527344,93.10115051269533,458.8204040527344,109.07898712158205,lane_1,down,True,True,wrong_direction,True
245,2,car,440.7971801757813,77.0695571899414,476.5550231933594,108.76203918457033,458.6760864257813,92.91580200195312,458.6760864257813,108.76203918457033,lane_1,down,True,True,wrong_direction,True
246,2,car,440.5510559082031,76.97344970703125,476.4606323242187,108.716552734375,458.505859375,92.84500122070312,458.505859375,108.716552734375,lane_1,down,True,True,wrong_direction,True
247,2,car,440.4333801269531,76.85872650146484,476.5727233886719,108.7365264892578,458.5030517578125,92.79762268066406,458.5030517578125,108.7365264892578,lane_1,down,True,True,wrong_direction,True
248,2,car,440.4646911621094,76.76461029052734,476.7466125488281,108.74421691894533,458.6056518554687,92.75440979003906,458.6056518554687,108.74421691894533,lane_1,down,True,True,wrong_direction,True
249,2,car,440.22161865234375,76.86292266845703,476.5575256347656,108.95052337646484,458.38958740234375,92.90672302246094,458.38958740234375,108.95052337646484,lane_1,down,True,True,wrong_direction,True
250,2,car,440.3123779296875,76.8174057006836,476.4432067871094,108.7409439086914,458.3778076171875,92.7791748046875,458.3778076171875,108.7409439086914,lane_1,down,True,True,wrong_direction,True
251,2,car,440.62103271484375,76.8074951171875,476.20611572265625,108.26238250732422,458.41357421875,92.53494262695312,458.41357421875,108.26238250732422,lane_1,down,True,True,wrong_direction,True
252,2,car,441.0357971191406,76.81370544433594,476.0540466308594,107.7755355834961,458.544921875,92.29461669921876,458.544921875,107.7755355834961,lane_1,down,True,True,wrong_direction,True
253,2,car,441.3843688964844,76.81449127197266,476.10406494140625,107.53079986572266,458.74420166015625,92.17264556884766,458.74420166015625,107.53079986572266,lane_1,down,True,True,wrong_direction,True
254,2,car,441.76995849609375,76.78782653808594,475.6981506347656,106.6982192993164,458.7340698242187,91.74302673339844,458.7340698242187,106.6982192993164,lane_1,down,True,True,wrong_direction,True
255,2,car,442.2245178222656,76.72197723388672,475.3822021484375,105.79562377929688,458.8033447265625,91.25880432128906,458.8033447265625,105.79562377929688,lane_1,down,True,True,wrong_direction,True
256,2,car,442.35357666015625,76.63201141357422,475.3675537109375,105.4099349975586,458.8605651855469,91.0209732055664,458.8605651855469,105.4099349975586,lane_1,down,True,True,wrong_direction,True
257,2,car,443.3944396972656,76.32396697998047,475.47406005859375,104.04899597167967,459.4342651367187,90.1864776611328,459.4342651367187,104.04899597167967,lane_1,down,True,True,wrong_direction,True
258,2,car,443.6830139160156,76.20639038085938,475.57757568359375,103.56952667236328,459.63031005859375,89.88795471191406,459.63031005859375,103.56952667236328,lane_1,down,True,True,wrong_direction,True
259,2,car,443.6383361816406,75.91018676757812,476.4228210449219,103.92940521240234,460.0305786132813,89.9197998046875,460.0305786132813,103.92940521240234,lane_1,down,True,True,wrong_direction,True
260,2,car,443.78863525390625,75.82643127441406,477.102294921875,104.1498794555664,460.4454650878906,89.9881591796875,460.4454650878906,104.1498794555664,lane_1,down,True,True,wrong_direction,True
261,2,car,443.7013854980469,75.48775482177734,477.7726135253906,104.3249282836914,460.7369995117187,89.90634155273438,460.7369995117187,104.3249282836914,lane_1,down,True,True,wrong_direction,True
262,2,car,443.7886047363281,75.24748992919922,478.3186340332031,104.35865783691406,461.0536193847656,89.80307006835938,461.0536193847656,104.35865783691406,lane_1,down,True,True,wrong_direction,True
263,2,car,443.8075256347656,75.16447448730469,478.7296142578125,104.48129272460938,461.2685546875,89.82288360595703,461.2685546875,104.48129272460938,lane_1,down,True,True,wrong_direction,True
264,2,car,443.9001159667969,75.10932159423828,479.0657958984375,104.4664306640625,461.48297119140625,89.78787231445312,461.48297119140625,104.4664306640625,lane_1,down,True,True,wrong_direction,True
265,2,car,444.171630859375,74.958251953125,479.43548583984375,104.17659759521484,461.8035583496094,89.56742858886719,461.8035583496094,104.17659759521484,lane_1,down,True,True,wrong_direction,True
266,2,car,444.2948303222656,74.8349380493164,479.7522277832031,104.04048919677734,462.0235290527344,89.43771362304688,462.0235290527344,104.04048919677734,lane_1,down,True,True,wrong_direction,True
267,2,car,444.5524597167969,74.87939453125,479.83258056640625,103.7624969482422,462.1925048828125,89.3209457397461,462.1925048828125,103.7624969482422,lane_1,down,True,True,wrong_direction,True
268,2,car,444.6003723144531,74.83108520507812,480.2679443359375,103.84899139404295,462.43414306640625,89.34004211425781,462.43414306640625,103.84899139404295,lane_1,down,True,True,wrong_direction,True
269,2,car,445.038818359375,74.69371032714844,481.401611328125,104.0402374267578,463.22021484375,89.36697387695312,463.22021484375,104.0402374267578,lane_1,down,True,True,wrong_direction,True
270,2,car,445.3995056152344,74.57781982421875,482.1915588378906,103.9861068725586,463.7955322265625,89.28196716308594,463.7955322265625,103.9861068725586,lane_1,down,True,True,wrong_direction,True
271,2,car,446.0445556640625,74.41853332519531,483.1913146972656,103.62860870361328,464.617919921875,89.02357482910156,464.617919921875,103.62860870361328,lane_1,down,True,True,wrong_direction,True
272,2,car,446.31494140625,74.28079223632812,483.6530151367187,103.22032928466795,464.9839782714844,88.75056457519531,464.9839782714844,103.22032928466795,lane_1,down,True,True,wrong_direction,True
273,665,motorcycle,404.9405822753906,279.7738952636719,459.6686706542969,359.8876647949219,432.30462646484375,319.8307800292969,432.30462646484375,359.8876647949219,unknown,up,False,True,wrong_direction,True
274,665,motorcycle,403.7564697265625,272.2707824707031,459.8265075683594,354.7082214355469,431.79150390625,313.489501953125,431.79150390625,354.7082214355469,unknown,up,False,True,wrong_direction,True
296,671,motorcycle,346.4616394042969,157.8063507080078,377.8511657714844,194.87017822265625,362.1564025878906,176.3382568359375,362.1564025878906,194.87017822265625,lane_2,down,True,True,wrong_direction,True
297,671,motorcycle,347.4361572265625,160.58567810058594,379.7722473144531,198.55039978027344,363.6041870117187,179.5680389404297,363.6041870117187,198.55039978027344,lane_2,down,True,True,wrong_direction,True
